status,copyright,response.docs.abstract,response.docs.web_url,response.docs.snippet,response.docs.lead_paragraph,response.docs.print_section,response.docs.print_page,response.docs.source,response.docs.pub_date,response.docs.document_type,response.docs.news_desk,response.docs.section_name,response.docs.subsection_name,response.docs.type_of_material,response.docs._id,response.docs.word_count,response.docs.uri,response.meta.hits,response.meta.offset,response.meta.time
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"President Ebrahim Raisi is a protégé of the supreme leader, Ayatollah Ali Khamenei, and his inauguration gives conservatives control of every part of Iran’s government.",https://www.nytimes.com/2021/08/05/world/middleeast/iran-president-raisi-inaugurated.html,"President Ebrahim Raisi is a protégé of the supreme leader, Ayatollah Ali Khamenei, and his inauguration gives conservatives control of every part of Iran’s government.","Ebrahim Raisi was sworn into office as Iran’s new president on Thursday, consolidating the power of conservatives who now control all branches of the Islamic Republic’s government and are set to pursue a harder line in foreign and domestic policies.",A,8,The New York Times,2021-08-05T21:48:05+0000,article,Foreign,World,Middle East,News,nyt://article/4e3ff409-1b94-54c3-9f83-f16c5fd46a3a,965,nyt://article/4e3ff409-1b94-54c3-9f83-f16c5fd46a3a,1946,560,14
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Iran’s government is neither the democracy it claims nor the monolithic theocracy portrayed by critics. The new president, inaugurated Thursday, has real powers but is subservient to an “ultimate authority.”",https://www.nytimes.com/2021/08/05/world/middleeast/iran-president-ebrahim-raisi.html,"Iran’s government is neither the democracy it claims nor the monolithic theocracy portrayed by critics. The new president, inaugurated Thursday, has real powers but is subservient to an “ultimate authority.”",An extremely conservative cleric was inaugurated as president of Iran on Thursday.,A,8,The New York Times,2021-08-05T05:30:08+0000,article,Foreign,World,Middle East,News,nyt://article/583b31e5-b9c0-50c1-81c9-c746c1928807,1082,nyt://article/583b31e5-b9c0-50c1-81c9-c746c1928807,1946,560,14
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"The government has overhauled an athletic system that was once underfunded and corrupt, but the pressure to perform weighs on competitors.",https://www.nytimes.com/2021/08/04/world/asia/olympics-india.html,"The government has overhauled an athletic system that was once underfunded and corrupt, but the pressure to perform weighs on competitors.","TOKYO — On Wednesday, in a sumo wrestling hall where women are not normally allowed to enter the ring, Lovlina Borgohain punched for all the girls out there. She jabbed for her far-flung home state of Assam, known for its fine tea but also for an armed insurgency.",B,7,The New York Times,2021-08-04T13:20:50+0000,article,Foreign,World,Asia Pacific,News,nyt://article/62c467b8-d658-526a-8b2d-fa9597451689,1405,nyt://article/62c467b8-d658-526a-8b2d-fa9597451689,1946,560,14
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"In Greece, firefighters tried to keep flames from reaching ancient Olympia, a UNESCO World Heritage site.",https://www.nytimes.com/2021/08/05/world/europe/greece-wildfires.html,"In Greece, firefighters tried to keep flames from reaching ancient Olympia, a UNESCO World Heritage site.","ATHENS — As southern Europe grapples with one of its worst heat waves in decades, deadly forest fires have engulfed stretches of the region, bringing tourism to a halt and forcing mass evacuations.",NA,NA,The New York Times,2021-08-05T12:24:57+0000,article,Foreign,World,Europe,News,nyt://article/63abef06-35dc-5a3d-b04f-954735f52184,555,nyt://article/63abef06-35dc-5a3d-b04f-954735f52184,1946,560,14
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Vaccines have weakened the link between surging cases and serious illness, but in vaccine-deprived parts of the world, the deadly pattern remains.",https://www.nytimes.com/2021/08/04/world/europe/covid-global-cases-200-million.html,"Vaccines have weakened the link between surging cases and serious illness, but in vaccine-deprived parts of the world, the deadly pattern remains.",Two hundred million is an enormous number.,A,10,The New York Times,2021-08-04T20:17:22+0000,article,Foreign,World,Europe,News,nyt://article/7438ba33-de9d-5ae5-9012-3d75ea21d915,1000,nyt://article/7438ba33-de9d-5ae5-9012-3d75ea21d915,1946,560,14
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Her family accuses four men of raping her, then killing her and quickly cremating the body to hide evidence. Demonstrators in the capital say it still happens all too often.",https://www.nytimes.com/2021/08/05/world/asia/9-year-old-india-sexual-assault.html,"Her family accuses four men of raping her, then killing her and quickly cremating the body to hide evidence. Demonstrators in the capital say it still happens all too often.","NEW DELHI — The grieving mother sat in protest on a busy road in India’s capital city and, undeterred by the heavy monsoon showers, repeated to anyone who would listen: Her only child, a 9-year-old girl, had gone out to fetch water from the cooler at the neighborhood crematory and ended up dead.",A,9,The New York Times,2021-08-05T20:27:41+0000,article,Foreign,World,Asia Pacific,News,nyt://article/7730678c-8e0e-507a-a730-11fba5919014,1160,nyt://article/7730678c-8e0e-507a-a730-11fba5919014,1946,560,14
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Thousands of people were forced to evacuate on Tuesday, including many who had to be rescued by firefighters.",https://www.nytimes.com/2021/08/04/world/europe/greece-wildfires.html,"Thousands of people were forced to evacuate on Tuesday, including many who had to be rescued by firefighters.","ATHENS — Greek firefighters on Wednesday were working to put out a blaze that broke out on Tuesday on forestland north of Athens, burning dozens of homes and turning large swaths of land to ash, with similar efforts underway to douse wildfires in the southern Peloponnese peninsula and other parts of the country.",NA,NA,The New York Times,2021-08-04T09:45:30+0000,article,Foreign,World,Europe,News,nyt://article/77f7e788-12bf-53ef-9c96-15434d3ea188,456,nyt://article/77f7e788-12bf-53ef-9c96-15434d3ea188,1946,560,14
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,The government accuses gun makers and suppliers of knowingly flooding the market with firearms attractive to drug cartels.,https://www.nytimes.com/2021/08/04/world/americas/mexico-lawsuit-gun-companies.html,The government accuses gun makers and suppliers of knowingly flooding the market with firearms attractive to drug cartels.,"MEXICO CITY — For years, Mexican officials have complained that lax U.S. gun control was responsible for devastating bloodshed in Mexico. On Wednesday, they moved their campaign into American courts, filing a lawsuit against 10 gun companies.",A,1,The New York Times,2021-08-04T17:19:56+0000,article,Foreign,World,Americas,News,nyt://article/7a1c3f14-2e9c-5d4c-93df-c9bef55a39d1,1245,nyt://article/7a1c3f14-2e9c-5d4c-93df-c9bef55a39d1,1946,570,11
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"The hourslong raid, which killed eight people, targeted a top military official’s home near Kabul’s fortified green zone.",https://www.nytimes.com/2021/08/04/world/asia/afghanistan-kabul-taliban-attack.html,"The hourslong raid, which killed eight people, targeted a top military official’s home near Kabul’s fortified green zone.","KABUL, Afghanistan — The Taliban claimed responsibility on Wednesday for an attack on the home of a top military official in Kabul that killed eight people, highlighting the insurgents’ ability to strike in the heart of the Afghan capital as they continue their sweeping military campaign.",A,7,The New York Times,2021-08-04T12:16:11+0000,article,Foreign,World,Asia Pacific,News,nyt://article/a8a9d964-3cbf-543f-b051-da42c6ddba3b,632,nyt://article/a8a9d964-3cbf-543f-b051-da42c6ddba3b,1946,570,11
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,She created one of Ethiopia’s largest orphanages and through it saved thousands from starvation and disease. She died of complications of Covid-19.,https://www.nytimes.com/2021/08/04/world/africa/abebech-gobena-dead.html,She created one of Ethiopia’s largest orphanages and through it saved thousands from starvation and disease. She died of complications of Covid-19.,"Abebech Gobena was returning from a pilgrimage to the holy site of Gishen Mariam, about 300 miles north of the Ethiopian capital, Addis Ababa, when she saw the woman and her baby.",A,23,The New York Times,2021-08-04T21:19:56+0000,article,Obits,World,Africa,Obituary (Obit),nyt://article/ab3e7b6d-1790-53d8-adc5-2a6ee0d84e68,871,nyt://article/ab3e7b6d-1790-53d8-adc5-2a6ee0d84e68,1946,570,11
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,President Recep Tayyip Erdogan has come under a concerted attack by his opponents over his handling of the worst forest fires in decades.,https://www.nytimes.com/2021/08/04/world/europe/turkey-fires-erdogan-anger.html,President Recep Tayyip Erdogan has come under a concerted attack by his opponents over his handling of the worst forest fires in decades.,"ISTANBUL — As Turkey battles its worst forest fires in decades, President Recep Tayyip Erdogan is under ferocious attack for his handling of the disaster, as well as his broader management of a country that was already battered by an economic crisis and the pandemic.",A,6,The New York Times,2021-08-04T19:08:33+0000,article,Foreign,World,Europe,News,nyt://article/dfb43204-88e2-5d3a-bceb-0a84dfac52c3,1128,nyt://article/dfb43204-88e2-5d3a-bceb-0a84dfac52c3,1946,570,11
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Most countries in the Americas collect no Covid-19 figures on Indigenous people, although that “data is essential to guide effective policies,” the official said.",https://www.nytimes.com/2021/08/04/world/americas/indigenous-coronavirus-data.html,"Most countries in the Americas collect no Covid-19 figures on Indigenous people, although that “data is essential to guide effective policies,” the official said.","Countries across the Americas must do more to help Indigenous communities prevent and treat Covid-19 infections — and that starts with collecting far more extensive and reliable data, a leading World Health Organization official said on Wednesday.",NA,NA,The New York Times,2021-08-04T20:30:44+0000,article,Foreign,World,Americas,News,nyt://article/f5d3a86b-de35-5c47-a445-f4618696ee3f,329,nyt://article/f5d3a86b-de35-5c47-a445-f4618696ee3f,1946,570,11
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,A dry season made worse by climate change has left cow farmers with dwindling feed.,https://www.nytimes.com/2021/08/04/world/canada/manitoba-drought-cattle-farms.html,A dry season made worse by climate change has left cow farmers with dwindling feed.,"Thick gray smoke from distant forest fires hovers over pastures in Western Canada, some browned or barren because of a yearslong drought that has worsened since the Pacific Northwest’s record-breaking June heat wave.",A,4,The New York Times,2021-08-04T14:33:26+0000,article,Foreign,World,Canada,News,nyt://article/ff2707a1-749f-56dc-bfaf-e6e1c7133fc7,1148,nyt://article/ff2707a1-749f-56dc-bfaf-e6e1c7133fc7,1946,570,11
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"At the Tokyo Olympics, Japanese athletes who fell short of gold have apologized profusely — sometimes, even after winning silver.",https://www.nytimes.com/2021/08/05/world/asia/japan-olympics-apology.html,"At the Tokyo Olympics, Japanese athletes who fell short of gold have apologized profusely — sometimes, even after winning silver.",TOKYO — Kenichiro Fumita was crying so hard that he could barely get the words out.,A,1,The New York Times,2021-08-05T09:10:54+0000,article,Foreign,World,Asia Pacific,News,nyt://article/ff901637-ab14-5d74-b11e-85775ed39317,1171,nyt://article/ff901637-ab14-5d74-b11e-85775ed39317,1946,570,11
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,Forest fires continued in Turkey after more than a week as the country dealt with an economic crisis and the pandemic. The fires are the worst the country has seen in decades.,https://www.nytimes.com/video/world/europe/100000007904831/turkey-fires-devestation.html,Forest fires continued in Turkey after more than a week as the country dealt with an economic crisis and the pandemic. The fires are the worst the country has seen in decades.,Forest fires continued in Turkey after more than a week as the country dealt with an economic crisis and the pandemic. The fires are the worst the country has seen in decades.,NA,NA,AP,2021-08-04T19:52:49+0000,multimedia,,World,Europe,Video,nyt://video/0949f2ce-a440-5cf2-be81-885572f8d1b8,0,nyt://video/0949f2ce-a440-5cf2-be81-885572f8d1b8,1946,570,11
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"The Joint Committee on Vaccination and Immunization advised Britain to expand vaccination for 16- and 17-year-olds with no underlying health conditions. Shots were already open to ages 12 to 17 with increased health risks, or living with an immunosuppressed person.",https://www.nytimes.com/video/world/europe/100000007904341/britain-vaccines-16-17-year-olds.html,"The Joint Committee on Vaccination and Immunization advised Britain to expand vaccination for 16- and 17-year-olds with no underlying health conditions. Shots were already open to ages 12 to 17 with increased health risks, or living with an immuno...","The Joint Committee on Vaccination and Immunization advised Britain to expand vaccination for 16- and 17-year-olds with no underlying health conditions. Shots were already open to ages 12 to 17 with increased health risks, or living with an immunosuppressed person.",NA,NA,Reuters,2021-08-04T18:37:35+0000,multimedia,,World,Europe,Video,nyt://video/3a3d8554-76ba-5d84-8da2-fca81a60bf74,0,nyt://video/3a3d8554-76ba-5d84-8da2-fca81a60bf74,1946,570,11
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"The Taliban claimed responsibility for an hourslong attack on the home of Afghanistan’s acting defense minister in Kabul. Officials said civilians, including children, were among those killed and wounded.",https://www.nytimes.com/video/world/middleeast/100000007904327/kabul-afghanistan-taliban-attack.html,"The Taliban claimed responsibility for an hourslong attack on the home of Afghanistan’s acting defense minister in Kabul. Officials said civilians, including children, were among those killed and wounded.","The Taliban claimed responsibility for an hourslong attack on the home of Afghanistan’s acting defense minister in Kabul. Officials said civilians, including children, were among those killed and wounded.",NA,NA,The New York Times,2021-08-04T16:15:54+0000,multimedia,,World,Middle East,Video,nyt://video/896b5176-ac66-5d64-9789-88ca972c7caf,0,nyt://video/896b5176-ac66-5d64-9789-88ca972c7caf,1946,570,11
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Iran’s new president, Ebrahim Raisi, was sworn in during a ceremony in the nation’s parliament on Thursday. Mr. Raisi used his inaugural speech to call for an end to the sanctions on his country.",https://www.nytimes.com/video/world/europe/100000007907519/iran-president-raisi.html,"Iran’s new president, Ebrahim Raisi, was sworn in during a ceremony in the nation’s parliament on Thursday. Mr. Raisi used his inaugural speech to call for an end to the sanctions on his country.","Iran’s new president, Ebrahim Raisi, was sworn in during a ceremony in the nation’s parliament on Thursday. Mr. Raisi used his inaugural speech to call for an end to the sanctions on his country.",NA,NA,Reuters,2021-08-05T21:12:08+0000,multimedia,,World,Europe,Video,nyt://video/d79b8c7e-5faa-511c-8f1d-0f7b2cc22904,0,nyt://video/d79b8c7e-5faa-511c-8f1d-0f7b2cc22904,1946,580,37
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"It was the second time in two weeks that rockets were fired from Lebanon into Israel, prompting the Israeli Army to retaliate with artillery fire. No faction immediately claimed responsibility for the rockets.",https://www.nytimes.com/video/world/middleeast/100000007904847/israel-lebanon-border-rockets.html,"It was the second time in two weeks that rockets were fired from Lebanon into Israel, prompting the Israeli Army to retaliate with artillery fire. No faction immediately claimed responsibility for the rockets.","It was the second time in two weeks that rockets were fired from Lebanon into Israel, prompting the Israeli Army to retaliate with artillery fire. No faction immediately claimed responsibility for the rockets.",NA,NA,AP,2021-08-04T20:31:48+0000,multimedia,,World,Middle East,Video,nyt://video/d9eef4e1-e71b-5b45-837f-d4654ad4aa0e,0,nyt://video/d9eef4e1-e71b-5b45-837f-d4654ad4aa0e,1946,580,37
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"In rich countries, the momentum is growing for giving additional doses to the fully vaccinated, though many experts say the focus should be on getting first doses to people around the world.",https://www.nytimes.com/2021/08/02/world/europe/coronavirus-booster-shots-germany.html,"In rich countries, the momentum is growing for giving additional doses to the fully vaccinated, though many experts say the focus should be on getting first doses to people around the world.","BERLIN — As concerns grow over the highly contagious Delta variant of the coronavirus, Germany on Monday became the biggest Western country yet to announce that it will offer vaccine booster shots to a wide range of people considered potentially vulnerable, adding to growing momentum in rich nations to give additional shots to fully vaccinated people.",A,8,The New York Times,2021-08-02T20:54:36+0000,article,Foreign,World,Europe,News,nyt://article/0ea9b621-3779-5dcb-b2ac-40efd357df0b,1349,nyt://article/0ea9b621-3779-5dcb-b2ac-40efd357df0b,1946,580,37
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,The disfigured bodies are the latest indication of atrocities as the conflict over the Tigray region spreads to other parts of Ethiopia and across international borders.,https://www.nytimes.com/2021/08/03/world/africa/ethiopia-tigray-sudan-atrocities.html,The disfigured bodies are the latest indication of atrocities as the conflict over the Tigray region spreads to other parts of Ethiopia and across international borders.,"AL-FASHAGA, Sudan — The bodies floated over the border in ones and twos, bloated and bearing knife or gunshot wounds, carried on waters that flow from the Tigray region of northern Ethiopia.",A,6,The New York Times,2021-08-03T19:36:15+0000,article,Foreign,World,Africa,News,nyt://article/3bee05dc-161a-541c-b2c2-19f64b83bfaf,1260,nyt://article/3bee05dc-161a-541c-b2c2-19f64b83bfaf,1946,580,37
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,The government has imposed lockdowns and is testing and tracing aggressively to fight a new outbreak. Experts say it is time for the country to rethink its approach to the virus.,https://www.nytimes.com/2021/08/04/world/asia/china-delta-covid-testing-outbreak.html,The government has imposed lockdowns and is testing and tracing aggressively to fight a new outbreak. Experts say it is time for the country to rethink its approach to the virus.,"In the battle against the coronavirus, few places seemed as confident of victory as China.",A,1,The New York Times,2021-08-04T06:48:53+0000,article,Foreign,World,Asia Pacific,News,nyt://article/481efd5b-8cd1-5089-9286-2aa3394d95e0,1194,nyt://article/481efd5b-8cd1-5089-9286-2aa3394d95e0,1946,580,37
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Greece experienced its hottest day on record this week, and wildfires raged across the region, leaving much of Southern Europe struggling to cope.",https://www.nytimes.com/2021/08/03/world/europe/greece-turkey-heat-fires.html,"Greece experienced its hottest day on record this week, and wildfires raged across the region, leaving much of Southern Europe struggling to cope.",ATHENS — Greece was grappling with one of its hottest weeks on record on Tuesday as an intense heat wave swept through much of Southern Europe and fueled major forest fires.,A,12,The New York Times,2021-08-03T14:18:49+0000,article,Foreign,World,Europe,News,nyt://article/56474f4b-f2ad-53b7-8704-3d1aa24f2dd7,914,nyt://article/56474f4b-f2ad-53b7-8704-3d1aa24f2dd7,1946,580,37
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"To Japan’s traditionalists, karate represents qualities fundamental to the national character. But to be a modern sport, the discipline has been forced to adapt.",https://www.nytimes.com/2021/08/03/world/asia/tokyo-olympics-karate.html,"To Japan’s traditionalists, karate represents qualities fundamental to the national character. But to be a modern sport, the discipline has been forced to adapt.",TOKYO — It would be hard to find anyone more qualified to lead Japan’s national karate team than Rika Usami.,NA,NA,The New York Times,2021-08-03T05:54:42+0000,article,Foreign,World,Asia Pacific,News,nyt://article/80b510a9-b253-5201-917a-31401928fb85,1266,nyt://article/80b510a9-b253-5201-917a-31401928fb85,1946,580,37
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,The sequestered Games have left the host city feeling like anything but.,https://www.nytimes.com/2021/08/03/world/asia/tokyo-olympics-host-city.html,The sequestered Games have left the host city feeling like anything but.,TOKYO — Outside the Olympic bubble is a city that does not want us.,A,6,The New York Times,2021-08-03T08:08:38+0000,article,Foreign,World,Asia Pacific,News,nyt://article/81e23f13-d2d4-525e-a3f0-4b50c0ee50a2,1293,nyt://article/81e23f13-d2d4-525e-a3f0-4b50c0ee50a2,1946,580,37
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,The police began an investigation after Vitaly Shishov went missing in Kyiv and was found dead in a park near his home.,https://www.nytimes.com/2021/08/03/world/europe/belarus-activist-dead-kyiv.html,The police began an investigation after Vitaly Shishov went missing in Kyiv and was found dead in a park near his home.,"MOSCOW — A Belarusian antigovernment activist was found dead  in the Ukrainian capital, Kyiv, on Tuesday, in what police described as a murder or a suicide, casting a renewed spotlight on the risks faced by opponents of the Belarusian ruler Aleksandr G. Lukashenko even outside their own country.",A,6,The New York Times,2021-08-03T10:37:54+0000,article,Foreign,World,Europe,News,nyt://article/8344248a-e6d5-5f14-90a6-ebc94bd73fbb,819,nyt://article/8344248a-e6d5-5f14-90a6-ebc94bd73fbb,1946,580,37
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,Prime Minister Ariel Henry says he believes that none of the more than 40 people detained in the killing of President Jovenel Moïse have the capacity to organize the complex plot.,https://www.nytimes.com/2021/08/04/world/americas/haiti-assassination-prime-minister-ariel-henry.html,Prime Minister Ariel Henry says he believes that none of the more than 40 people detained in the killing of President Jovenel Moïse have the capacity to organize the complex plot.,"PORT-AU-PRINCE, Haiti — The mastermind behind the assassination of President Jovenel Moïse of Haiti is most likely still at large, the country’s caretaker leader says. He remains baffled by the motive, he says, and he doubts that the conspirators accused of plotting the killing had the ability to pull it off on their own.",A,7,The New York Times,2021-08-04T04:47:04+0000,article,Foreign,World,Americas,News,nyt://article/8449f56e-c6de-5648-b51d-38e74e767b5b,755,nyt://article/8449f56e-c6de-5648-b51d-38e74e767b5b,1946,580,37
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"The cuneiform tablets and other objects had been held by the Museum of the Bible, founded by the family that owns the Hobby Lobby craft store chain, and by Cornell University.",https://www.nytimes.com/2021/08/03/world/middleeast/iraq-looted-artifacts-return.html,"The cuneiform tablets and other objects had been held by the Museum of the Bible, founded by the family that owns the Hobby Lobby craft store chain, and by Cornell University.","To hear more audio stories from publications like The New York Times, download Audm for iPhone or Android.",A,1,The New York Times,2021-08-03T19:14:46+0000,article,Foreign,World,Middle East,News,nyt://article/ce593d27-368b-5431-a1df-04be2c7a2d91,1455,nyt://article/ce593d27-368b-5431-a1df-04be2c7a2d91,1946,590,10
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"An Instagram complaint against her coaches embroiled Kristina Timanovskaya in the precarious politics of her home country, and may force her into asylum.",https://www.nytimes.com/2021/08/03/world/europe/kristina-timanovskaya-belarus-interview.html,"An Instagram complaint against her coaches embroiled Kristina Timanovskaya in the precarious politics of her home country, and may force her into asylum.","She sparked the biggest political crisis of the Tokyo Olympics, but Kristina Timanovskaya didn’t set out to be a symbol of the repression in her native Belarus. She just wanted to run.",A,6,The New York Times,2021-08-03T16:14:25+0000,article,Foreign,World,Europe,News,nyt://article/e032d633-73d9-5af6-a3b5-b32bec9e4447,1304,nyt://article/e032d633-73d9-5af6-a3b5-b32bec9e4447,1946,590,10
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Fresnillo feels to residents overrun by violence and paralyzed by fear, a testament to the failure of Mexico’s government to tackle organized crime.",https://www.nytimes.com/2021/08/03/world/americas/inside-mexicos-most-terrified-city-fresnillo.html,"Fresnillo feels to residents overrun by violence and paralyzed by fear, a testament to the failure of Mexico’s government to tackle organized crime.","FRESNILLO, Mexico — The violence was already terrifying, she said, when grenades exploded outside her church in broad daylight some five years ago. Then children in town were kidnapped, disappearing without a trace. Then the bodies of the executed were dumped in city streets.",A,4,The New York Times,2021-08-03T09:00:24+0000,article,Foreign,World,Americas,News,nyt://article/f36af11b-d4e6-58c6-addb-91a889767d8f,1191,nyt://article/f36af11b-d4e6-58c6-addb-91a889767d8f,1946,590,10
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Officials in China announced that the number of people who died in recent floods in central China has increased to 302, more than triple the previous figure.",https://www.nytimes.com/video/world/asia/100000007900609/china-flooding-death.html,"Officials in China announced that the number of people who died in recent floods in central China has increased to 302, more than triple the previous figure.","Officials in China announced that the number of people who died in recent floods in central China has increased to 302, more than triple the previous figure.",NA,NA,AP,2021-08-02T19:47:36+0000,multimedia,,World,Asia Pacific,Video,nyt://video/8839cd07-4ed7-5e53-853e-dcbdc63a7032,0,nyt://video/8839cd07-4ed7-5e53-853e-dcbdc63a7032,1946,590,10
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"“‘Why do you think that, at 67, I would start a career as a dictator?’” President Kais Saied said in a meeting with The New York Times, quoting Charles de Gaulle. He vowed to preserve hard-fought rights.",https://www.nytimes.com/2021/08/01/world/middleeast/tunisia-president-kais-saied.html,"“‘Why do you think that, at 67, I would start a career as a dictator?’” President Kais Saied said in a meeting with The New York Times, quoting Charles de Gaulle. He vowed to preserve hard-fought rights.","TUNIS — The man who critics were warning could become Tunisia’s next dictator locked eyes with me and intoned, “Welcome to Tunisia, where freedom of speech is protected with no interference in personal freedoms at all.”",A,4,The New York Times,2021-08-01T11:47:32+0000,article,Foreign,World,Middle East,News,nyt://article/2db6dd45-d638-56ac-bbc8-5beb51f618d0,1541,nyt://article/2db6dd45-d638-56ac-bbc8-5beb51f618d0,1946,590,10
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"The total more than tripled since last week, suggesting delays in reporting other deaths.",https://www.nytimes.com/2021/08/02/world/asia/china-flooding-deaths.html,"The total more than tripled since last week, suggesting delays in reporting other deaths.","The number of people who died in recent floods in central China has increased dramatically to 302, officials said on Monday, more than tripling the previously reported total and raising questions about the full scale of the disaster.",NA,NA,The New York Times,2021-08-02T11:38:37+0000,article,Foreign,World,Asia Pacific,News,nyt://article/3b51aa30-b9a9-55c5-9911-9d6236b95cc2,467,nyt://article/3b51aa30-b9a9-55c5-9911-9d6236b95cc2,1946,590,10
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"The detention of Kris Wu, a popular Canadian singer, has been hailed as a rare victory for the movement. But Beijing, wary of social activism, has cast it as a warning to celebrities.",https://www.nytimes.com/2021/08/02/world/asia/china-metoo-kris-wu.html,"The detention of Kris Wu, a popular Canadian singer, has been hailed as a rare victory for the movement. But Beijing, wary of social activism, has cast it as a warning to celebrities.",China’s ruling Communist Party has seized on the high-profile detention of a Canadian Chinese pop singer in Beijing on suspicion of rape to deliver a stark warning against what it regards as a social ill: celebrity obsession.,A,8,The New York Times,2021-08-02T16:02:56+0000,article,Foreign,World,Asia Pacific,News,nyt://article/3ca295f3-24c7-5e94-b329-b5ed787ea818,1288,nyt://article/3ca295f3-24c7-5e94-b329-b5ed787ea818,1946,590,10
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Anticorruption officials arrested Anthony Wong Yiu-ming, a Cantopop singer, who has publicly supported the Chinese territory’s pro-democracy opposition.",https://www.nytimes.com/2021/08/02/world/asia/hong-kong-singer-election.html,"Anticorruption officials arrested Anthony Wong Yiu-ming, a Cantopop singer, who has publicly supported the Chinese territory’s pro-democracy opposition.","HONG KONG — In 2018, the Cantopop singer Anthony Wong Yiu-ming performed two songs at an election rally and encouraged attendees to vote for a pro-democracy candidate for Hong Kong’s legislature.",A,6,The New York Times,2021-08-02T08:05:29+0000,article,Foreign,World,Asia Pacific,News,nyt://article/41d9db52-aebf-5162-9dd2-d800e44f737f,703,nyt://article/41d9db52-aebf-5162-9dd2-d800e44f737f,1946,590,10
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,A recovery mission off Vietnam’s coast showed how advances in technology have given new reach to the Pentagon’s search for American war dead.,https://www.nytimes.com/2021/08/01/world/asia/pentagon-robots-vietnam-war-dead.html,A recovery mission off Vietnam’s coast showed how advances in technology have given new reach to the Pentagon’s search for American war dead.,"On a July morning in 1967, two American B-52 bombers collided over the South China Sea as they approached a target in what was then South Vietnam.",A,6,The New York Times,2021-08-01T07:24:43+0000,article,Foreign,World,Asia Pacific,News,nyt://article/61d42d63-66a7-56db-80db-c97ad5097bc9,1153,nyt://article/61d42d63-66a7-56db-80db-c97ad5097bc9,1946,590,10
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,Israel’s Jewish and Palestinian communities looked past each other until violence and bloodshed forced a reckoning.,https://www.nytimes.com/2021/08/01/world/middleeast/israel-arabs-jews-palestinians-riots.html,Israel’s Jewish and Palestinian communities looked past each other until violence and bloodshed forced a reckoning.,"ACRE, Israel — Uri Jeremias, a celebrated Israeli chef, saw himself as a benefactor. By bringing jobs, tourists and investment to the mainly Arab heart of the coastal town of Acre, he believed he was seen as nurturing coexistence between Jews and Arabs.",A,1,The New York Times,2021-08-01T09:00:17+0000,article,Foreign,World,Middle East,News,nyt://article/7028e5df-d15d-5cc2-b31b-a41e26c249f6,3955,nyt://article/7028e5df-d15d-5cc2-b31b-a41e26c249f6,1946,590,10
